time,Rx,Ry,Rz,Vx(km/s)[J2000-EARTH],Vy(km/s)[J2000-EARTH],Vz(km/s)[J2000-EARTH],mmm,distance,R(km),volacity,B_n,Vx min/max,Vy min/max,Vz min/max,Vx min/max.1,Vx min/max.2,Vx min/max.3,MOON Rx(km)[J2000-EARTH],MOON Ry(km)[J2000-EARTH],MOON Rz(km)[J2000-EARTH]
1638.276718,-43900.0,6410.0,11600.0,-3.89,-0.678,-0.0141,22666.29909,5049.598276287576,45856.93077387539,3.968192843096213,56359.59874133296,,,,,,,-367000.0,141000.0,84000.0
1639.276718,-44200.0,6370.0,11600.0,-3.88,-0.68,-0.017,22666.29909,5053.546944773281,46138.67033194606,3.948668485705023,55673.39570716042,,,,,,,-367000.0,141000.0,84000.0
1640.276718,-44400.0,6330.0,11600.0,-3.87,-0.681,-0.0198,22666.29909,5057.486118417588,46324.81948156949,3.939173644306633,55226.86474564781,,,,,,,-367000.0,140000.0,83900.0
1641.276718,-44600.0,6290.0,11600.0,-3.86,-0.683,-0.0225,22666.29909,5061.415628951993,46511.1180256936,3.929510534405017,54785.33250716492,,,,,,,-367000.0,140000.0,83900.0
1642.276718,-44900.0,6250.0,11600.0,-3.85,-0.684,-0.0253,22666.29909,5065.335653856251,46793.50916526778,3.920024904257625,54126.08678669237,,,,,,,-367000.0,140000.0,83900.0
1643.276718,-45100.0,6210.0,11600.0,-3.84,-0.686,-0.028,22666.29909,5069.246024182704,46980.1458065,3.91037032645247,53696.89078971792,,,,,,,-367000.0,140000.0,83900.0
1644.276718,-45300.0,6170.0,11600.0,-3.83,-0.687,-0.0306,22666.29909,5073.146918951857,47166.92591212618,3.900894769152329,53272.45555650259,,,,,,,-367000.0,140000.0,83800.0
1645.276718,-45600.0,6130.0,11600.0,-3.82,-0.689,-0.0333,22666.29909,5077.038166227474,47449.94099047964,3.891247275617421,52638.86382697793,,,,,,,-367000.0,140000.0,83800.0
1646.276718,-45800.0,6090.0,11600.0,-3.81,-0.69,-0.0358,22666.29909,5080.919948020672,47637.04545834051,3.881781793197552,52226.1755684356,,,,,,,-367000.0,140000.0,83800.0
1647.276718,-46000.0,6040.0,11600.0,-3.8,-0.691,-0.0384,22666.29909,5084.79208975878,47823.02374379939,3.872141738108253,51820.76212604171,,,,,,,-367000.0,140000.0,83800.0
1648.276718,-46200.0,6000.0,11600.0,-3.79,-0.693,-0.0409,22666.29909,5088.654596141946,48010.41553663122,3.862506383166247,51417.02330844367,,,,,,,-367000.0,140000.0,83700.0
1649.276718,-46500.0,5960.0,11600.0,-3.78,-0.694,-0.0434,22666.29909,5092.507649711519,48294.21911574925,3.853053569573099,50814.48912580084,,,,,,,-367000.0,140000.0,83700.0
1650.276718,-46700.0,5920.0,11600.0,-3.77,-0.695,-0.0458,22666.29909,5096.351075209691,48481.91827888002,3.843425498172171,50421.79121225701,,,,,,,-367000.0,140000.0,83700.0
1651.276718,-46900.0,5880.0,11600.0,-3.76,-0.696,-0.0483,22666.29909,5100.184875235775,48669.7483042598,3.833800026083781,50033.35890776664,,,,,,,-368000.0,140000.0,83700.0
1652.276718,-47100.0,5840.0,11600.0,-3.75,-0.698,-0.0507,22666.29909,5104.009054741237,48857.70768261646,3.824179505462577,49649.1350026627,,,,,,,-368000.0,140000.0,83600.0
1653.276718,-47400.0,5790.0,11600.0,-3.74,-0.699,-0.053,22666.29909,5107.823799095712,49141.06327705985,3.814744354475146,49078.21532908159,,,,,,,-368000.0,140000.0,83600.0
1654.276718,-47600.0,5750.0,11600.0,-3.73,-0.7,-0.0553,22666.29909,5111.628928528465,49329.32697696169,3.805129432752584,48704.31949188504,,,,,,,-368000.0,140000.0,83600.0
1655.276718,-47800.0,5710.0,11600.0,-3.72,-0.701,-0.0576,22666.29909,5115.424446686767,49517.71501190256,3.795518158301973,48334.43742037869,,,,,,,-368000.0,140000.0,83600.0
1656.276718,-48000.0,5670.0,11600.0,-3.71,-0.702,-0.0599,22666.29909,5119.210357245668,49706.2259681823,3.785910558901254,47968.5157267871,,,,,,,-368000.0,140000.0,83500.0
1657.276718,-48300.0,5630.0,11600.0,-3.7,-0.703,-0.0621,22666.29909,5122.986663908268,49991.46827209619,3.776306662600377,47422.67800502742,,,,,,,-368000.0,140000.0,83500.0
1658.276718,-48500.0,5580.0,11600.0,-3.7,-0.704,-0.0643,22666.29909,5126.75336875601,50179.14307757756,3.766704847741591,47068.61064475484,,,,,,,-368000.0,140000.0,83500.0
1659.276718,-48700.0,5540.0,11600.0,-3.69,-0.705,-0.0665,22666.29909,5130.520297278029,50368.06130873016,3.766928522018967,46716.18720981283,,,,,,,-368000.0,140000.0,83500.0
1660.276718,-48900.0,5500.0,11600.0,-3.68,-0.707,-0.0687,22666.29909,5134.277629742691,50557.09643561426,3.757332464661598,46367.49271365714,,,,,,,-368000.0,140000.0,83400.0
1661.276718,-49100.0,5460.0,11600.0,-3.67,-0.708,-0.0708,22666.29909,5138.025558329257,50746.24715188306,3.747928586566185,46022.47807531826,,,,,,,-368000.0,140000.0,83400.0
1662.276718,-49400.0,5410.0,11600.0,-3.66,-0.709,-0.0729,22666.29909,5141.763897083303,51031.24631047139,3.738338754045706,45509.86110640821,,,,,,,-368000.0,139000.0,83400.0
1663.276718,-49600.0,5370.0,11500.0,-3.65,-0.709,-0.075,22666.29909,5145.492649610624,51198.11422308443,3.728752527320632,45213.68770181916,,,,,,,-368000.0,139000.0,83400.0
1664.276718,-49800.0,5330.0,11500.0,-3.64,-0.71,-0.077,22666.29909,5149.21162877163,51387.73102599491,3.718979161006418,44880.63320129453,,,,,,,-368000.0,139000.0,83400.0
1665.276718,-50000.0,5290.0,11500.0,-3.63,-0.711,-0.079,22666.29909,5152.921026162043,51577.45728513572,3.709397390412626,44551.05613673683,,,,,,,-368000.0,139000.0,83300.0
1666.276718,-50200.0,5240.0,11500.0,-3.62,-0.712,-0.081,22666.29909,5156.620845346814,51766.27859910349,3.699819184771061,44226.6423621246,,,,,,,-368000.0,139000.0,83300.0
1667.276718,-50500.0,5200.0,11500.0,-3.62,-0.713,-0.083,22666.29909,5160.311089918655,52053.24197396354,3.690244571840734,43740.35398110487,,,,,,,-368000.0,139000.0,83300.0
1668.276718,-50700.0,5160.0,11500.0,-3.61,-0.714,-0.0849,22666.29909,5164.001572000985,52243.33067483351,3.690482082330166,43422.63225049862,,,,,,,-368000.0,139000.0,83300.0
1669.276718,-50900.0,5120.0,11500.0,-3.6,-0.715,-0.0869,22666.29909,5167.682482759208,52433.52362754195,3.680910758222752,43108.18837361681,,,,,,,-368000.0,139000.0,83200.0
1670.276718,-51100.0,5070.0,11500.0,-3.59,-0.716,-0.0888,22666.29909,5171.353828099815,52622.85530071511,3.671345340607445,42798.54866207601,,,,,,,-368000.0,139000.0,83200.0
1671.276718,-51300.0,5030.0,11500.0,-3.58,-0.717,-0.0906,22666.29909,5175.015609283884,52813.26443233745,3.661781184068759,42490.49937779231,,,,,,,-368000.0,139000.0,83200.0
1672.276718,-51500.0,4990.0,11500.0,-3.57,-0.717,-0.0925,22666.29909,5178.667827426329,53003.77439390519,3.652218142444397,42185.60351228088,,,,,,,-368000.0,139000.0,83200.0
1673.276718,-51800.0,4940.0,11500.0,-3.57,-0.718,-0.0943,22666.29909,5182.31029159911,53290.65208833534,3.642464172781937,41732.63347822718,,,,,,,-368000.0,139000.0,83100.0
1674.276718,-52000.0,4900.0,11500.0,-3.56,-0.719,-0.0961,22666.29909,5185.952998901379,53481.39863541342,3.642707302268465,41435.47744819073,,,,,,,-368000.0,139000.0,83100.0
1675.276718,-52200.0,4860.0,11500.0,-3.55,-0.72,-0.0979,22666.29909,5189.586151280512,53672.2423604604,3.633152379133031,41141.33501202692,,,,,,,-368000.0,139000.0,83100.0
1676.276718,-52400.0,4810.0,11500.0,-3.54,-0.72,-0.0997,22666.29909,5193.209752308495,53862.28829153103,3.623601027983075,40851.52372228423,,,,,,,-368000.0,139000.0,83100.0
1677.276718,-52600.0,4770.0,11500.0,-3.53,-0.721,-0.101,22666.29909,5196.823606219488,54053.33384722907,3.613853910993083,40563.26361251376,,,,,,,-368000.0,139000.0,83000.0
1678.276718,-52800.0,4730.0,11500.0,-3.52,-0.722,-0.103,22666.29909,5200.427901157475,54244.47345121898,3.604294937987178,40277.90417543129,,,,,,,-368000.0,139000.0,83000.0
1679.276718,-53000.0,4680.0,11500.0,-3.52,-0.723,-0.105,22666.29909,5204.022660259279,54434.84545766618,3.594759101803624,39996.67338269961,,,,,,,-368000.0,139000.0,83000.0
1680.276718,-53200.0,4640.0,11500.0,-3.51,-0.723,-0.107,22666.29909,5207.61767820082,54626.18053644241,3.595017941540765,39716.97730335363,,,,,,,-368000.0,139000.0,83000.0
1681.276718,-53400.0,4600.0,11400.0,-3.5,-0.724,-0.108,22666.29909,5211.202964521324,54796.71523002086,3.585286320504961,39470.15290539186,,,,,,,-368000.0,139000.0,82900.0
1682.276718,-53700.0,4550.0,11400.0,-3.49,-0.725,-0.11,22666.29909,5214.778693817566,55084.95711171971,3.575729296241537,39058.16437805467,,,,,,,-368000.0,139000.0,82900.0
1683.276718,-53900.0,4510.0,11400.0,-3.49,-0.725,-0.112,22666.29909,5218.344899784697,55276.66867675728,3.566205967130895,38787.70969402511,,,,,,,-368000.0,138000.0,82900.0
1684.276718,-54100.0,4470.0,11400.0,-3.48,-0.726,-0.113,22666.29909,5221.911168002316,55468.46761899954,3.566268217619085,38519.93306509221,,,,,,,-368000.0,138000.0,82900.0
1685.276718,-54300.0,4420.0,11400.0,-3.47,-0.726,-0.115,22666.29909,5225.4678862931,55659.55802914716,3.556718290784357,38255.89380442784,,,,,,,-368000.0,138000.0,82800.0
1686.276718,-54500.0,4380.0,11400.0,-3.46,-0.727,-0.116,22666.29909,5229.014885165387,55851.53892239676,3.54699887228626,37993.34855700246,,,,,,,-368000.0,138000.0,82800.0
1687.276718,-54700.0,4340.0,11400.0,-3.46,-0.728,-0.118,22666.29909,5232.552339758735,56043.60445224772,3.537454593348161,37733.38281596809,,,,,,,-368000.0,138000.0,82800.0
1688.276718,-54900.0,4290.0,11400.0,-3.45,-0.728,-0.119,22666.29909,5236.090066147251,56234.98999733173,3.537726388515652,37476.9824752745,,,,,,,-368000.0,138000.0,82800.0
1689.276718,-55100.0,4250.0,11400.0,-3.44,-0.729,-0.121,22666.29909,5239.618046447649,56427.2319009182,3.527980300398516,37222.0568495959,,,,,,,-368000.0,138000.0,82700.0
1690.276718,-55300.0,4200.0,11400.0,-3.43,-0.729,-0.122,22666.29909,5243.136523675087,56618.81312779349,3.518477227438029,36970.58627813728,,,,,,,-368000.0,138000.0,82700.0
1691.276718,-55500.0,4160.0,11400.0,-3.43,-0.73,-0.124,22666.29909,5246.645259202311,56811.2277635328,3.508735527223447,36720.57812081926,,,,,,,-369000.0,138000.0,82700.0
1692.276718,-55700.0,4120.0,11400.0,-3.42,-0.73,-0.125,22666.29909,5250.154272738904,57003.72268545275,3.50901353659401,36472.99464051611,,,,,,,-369000.0,138000.0,82700.0
1693.276718,-55900.0,4070.0,11400.0,-3.41,-0.731,-0.127,22666.29909,5253.653547663799,57195.58461979386,3.499274924895156,36228.70856969195,,,,,,,-369000.0,138000.0,82600.0
1694.276718,-56100.0,4030.0,11400.0,-3.4,-0.732,-0.128,22666.29909,5257.143331324715,57388.24705460169,3.489783660916533,35985.86460194278,,,,,,,-369000.0,138000.0,82600.0
1695.276718,-56300.0,3990.0,11300.0,-3.4,-0.732,-0.13,22666.29909,5260.623591085136,57561.27257106118,3.48025976042019,35769.84732712958,,,,,,,-369000.0,138000.0,82600.0
1696.276718,-56500.0,3940.0,11300.0,-3.39,-0.733,-0.131,22666.29909,5264.103924977164,57753.47262286485,3.480333892028177,35532.1637225965,,,,,,,-369000.0,138000.0,82600.0
1697.276718,-56800.0,3900.0,11300.0,-3.38,-0.733,-0.133,22666.29909,5267.57473900272,58044.2934318267,3.470814025556541,35177.00028077243,,,,,,,-369000.0,138000.0,82500.0
1698.276718,-57000.0,3850.0,11300.0,-3.38,-0.733,-0.134,22666.29909,5271.035862808653,58236.69375917558,3.461123805933558,34944.95117619722,,,,,,,-369000.0,138000.0,82500.0
1699.276718,-57200.0,3810.0,11300.0,-3.37,-0.734,-0.135,22666.29909,5274.497025185659,58429.83912351634,3.461162377005736,34714.30532996091,,,,,,,-369000.0,138000.0,82500.0
1700.276718,-57400.0,3770.0,11300.0,-3.36,-0.734,-0.137,22666.29909,5277.94867421185,58623.05775034257,3.451649026190236,34485.84925974623,,,,,,,-369000.0,138000.0,82500.0
1701.276718,-57600.0,3720.0,11300.0,-3.36,-0.735,-0.138,22666.29909,5281.390639493487,58815.71558690755,3.441965281637803,34260.29432121421,,,,,,,-369000.0,138000.0,82400.0
1702.276718,-57800.0,3680.0,11300.0,-3.35,-0.735,-0.139,22666.29909,5284.832858109438,59009.08743575009,3.442218615951055,34036.12134140643,,,,,,,-369000.0,138000.0,82400.0
1703.276718,-58000.0,3630.0,11300.0,-3.34,-0.736,-0.141,22666.29909,5288.265356616357,59201.91635411813,3.43249850691883,33814.76161789805,,,,,,,-369000.0,138000.0,82400.0
1704.276718,-58200.0,3590.0,11300.0,-3.34,-0.736,-0.142,22666.29909,5291.688392841698,59395.43837703364,3.423036225341473,33594.77029894566,,,,,,,-369000.0,137000.0,82400.0
1705.276718,-58400.0,3540.0,11300.0,-3.33,-0.737,-0.143,22666.29909,5295.11147040436,59588.43511957669,3.423077562661997,33377.50728627257,,,,,,,-369000.0,137000.0,82300.0
1706.276718,-58600.0,3500.0,11300.0,-3.32,-0.737,-0.144,22666.29909,5298.525048878631,59782.10434569864,3.413578474270073,33161.59901674998,,,,,,,-369000.0,137000.0,82300.0
1707.276718,-58800.0,3460.0,11200.0,-3.32,-0.737,-0.146,22666.29909,5301.928915062839,59957.08131655509,3.403866184208774,32968.32579290949,,,,,,,-369000.0,137000.0,82300.0
1708.276718,-59000.0,3410.0,11200.0,-3.31,-0.738,-0.147,22666.29909,5305.33286644322,60150.37905117473,3.403951380381335,32756.7739053784,,,,,,,-369000.0,137000.0,82300.0
1709.276718,-59200.0,3370.0,11200.0,-3.3,-0.738,-0.148,22666.29909,5308.727325604854,60344.31953382191,3.394459161633853,32546.55840005402,,,,,,,-369000.0,137000.0,82200.0
1710.276718,-59400.0,3320.0,11200.0,-3.3,-0.738,-0.149,22666.29909,5312.112077885302,60537.77663575034,3.384752280448304,32338.8764284899,,,,,,,-369000.0,137000.0,82200.0
1711.276718,-59600.0,3280.0,11200.0,-3.29,-0.739,-0.151,22666.29909,5315.496874038691,60731.8565499195,3.384796153389448,32132.51692838794,,,,,,,-369000.0,137000.0,82200.0
1712.276718,-59800.0,3230.0,11200.0,-3.28,-0.739,-0.152,22666.29909,5318.872229131122,60925.47004332425,3.375355092431017,31928.61522315392,,,,,,,-369000.0,137000.0,82200.0
1713.276718,-59900.0,3190.0,11200.0,-3.28,-0.739,-0.153,22666.29909,5322.237882856626,61021.52161328001,3.365653725504155,31828.1791842532,,,,,,,-369000.0,137000.0,82100.0
1714.276718,-60100.0,3150.0,11200.0,-3.27,-0.74,-0.154,22666.29909,5325.603581892487,61215.78636266955,3.365699035861644,31626.48995421805,,,,,,,-369000.0,137000.0,82100.0
1715.276718,-60300.0,3100.0,11200.0,-3.27,-0.74,-0.155,22666.29909,5328.95980238584,61409.60836872354,3.356220493352605,31427.16492253299,,,,,,,-369000.0,137000.0,82100.0
1716.276718,-60500.0,3060.0,11200.0,-3.26,-0.74,-0.156,22666.29909,5332.316068912801,61604.00636322284,3.356266526961171,31229.13434634026,,,,,,,-369000.0,137000.0,82100.0
1717.276718,-60700.0,3010.0,11200.0,-3.25,-0.741,-0.158,22666.29909,5335.66263969496,61797.97812226546,3.346570782158955,31033.39773673759,,,,,,,-369000.0,137000.0,82000.0
1718.276718,-60900.0,2970.0,11100.0,-3.25,-0.741,-0.159,22666.29909,5338.999785930892,61974.51815060768,3.337146235932732,30856.8466676041,,,,,,,-369000.0,137000.0,82000.0
1719.276718,-61100.0,2920.0,11100.0,-3.24,-0.741,-0.16,22666.29909,5342.336979662158,62168.69308582898,3.337193731265837,30664.39387774251,,,,,,,-369000.0,137000.0,82000.0
1720.276718,-61300.0,2880.0,11100.0,-3.23,-0.742,-0.161,22666.29909,5345.664483381164,62363.40593649452,3.327503719006187,30473.21026841993,,,,,,,-369000.0,137000.0,82000.0
1721.276718,-61500.0,2840.0,11100.0,-3.23,-0.742,-0.162,22666.29909,5348.982522711854,62558.17772282054,3.318039330689134,30283.75200253263,,,,,,,-369000.0,137000.0,81900.0
1722.276718,-61700.0,2790.0,11100.0,-3.22,-0.742,-0.163,22666.29909,5352.300610715509,62752.56249747894,3.318088003655117,30096.42633361461,,,,,,,-369000.0,137000.0,81900.0
1723.276718,-61900.0,2750.0,11100.0,-3.22,-0.742,-0.164,22666.29909,5355.609014106874,62947.45824892376,3.30840339136569,29910.34780866364,,,,,,,-369000.0,137000.0,81900.0
1724.276718,-62100.0,2700.0,11100.0,-3.21,-0.743,-0.165,22666.29909,5358.917466917479,63141.98286401846,3.308452810604981,29726.33912628128,,,,,,,-369000.0,137000.0,81900.0
1725.276718,-62300.0,2660.0,11100.0,-3.21,-0.743,-0.166,22666.29909,5362.216462825328,63337.00024472267,3.298995907848326,29543.56356289574,,,,,,,-369000.0,137000.0,81800.0
1726.276718,-62500.0,2610.0,11100.0,-3.2,-0.743,-0.167,22666.29909,5365.515508899574,63531.66218508689,3.299046074246312,29362.79710328818,,,,,,,-369000.0,136000.0,81800.0
1727.276718,-62700.0,2570.0,11100.0,-3.19,-0.743,-0.168,22666.29909,5368.804876315963,63726.79891536997,3.289367416388751,29183.2497914455,,,,,,,-369000.0,136000.0,81800.0
1728.276718,-62900.0,2520.0,11000.0,-3.19,-0.744,-0.169,22666.29909,5372.084567307505,63904.30658414189,3.279690991541734,29021.3497162963,,,,,,,-369000.0,136000.0,81800.0
1729.276718,-63000.0,2480.0,11000.0,-3.18,-0.744,-0.17,22666.29909,5375.364536362236,64001.17498921407,3.279969054732072,28933.56619082212,,,,,,,-369000.0,136000.0,81700.0
1730.276718,-63200.0,2430.0,11000.0,-3.18,-0.744,-0.171,22666.29909,5378.634832373304,64196.14396519467,3.270296011066888,28758.08582366578,,,,,,,-369000.0,136000.0,81700.0
1731.276718,-63400.0,2390.0,11000.0,-3.17,-0.744,-0.172,22666.29909,5381.905180519908,64391.55301745719,3.270348146604579,28583.80633677236,,,,,,,-369000.0,136000.0,81700.0
1732.276718,-63600.0,2340.0,11000.0,-3.16,-0.745,-0.173,22666.29909,5385.165858363547,64586.65187172966,3.260677843639264,28411.37922061231,,,,,,,-370000.0,136000.0,81700.0
1733.276718,-63800.0,2300.0,11000.0,-3.16,-0.745,-0.174,22666.29909,5388.417097204358,64782.17347388092,3.251238840811299,28240.13904300792,,,,,,,-370000.0,136000.0,81600.0
1734.276718,-64000.0,2260.0,11000.0,-3.15,-0.745,-0.175,22666.29909,5391.668389409006,64977.74696001702,3.251292204647254,28070.3975251512,,,,,,,-370000.0,136000.0,81600.0
1735.276718,-64200.0,2210.0,11000.0,-3.15,-0.745,-0.176,22666.29909,5394.910017086578,65173.03199943977,3.241627677571871,27902.42878809384,,,,,,,-370000.0,136000.0,81600.0
1736.276718,-64400.0,2170.0,11000.0,-3.14,-0.745,-0.177,22666.29909,5398.151698903166,65368.71499425394,3.24168181658842,27735.62549528795,,,,,,,-370000.0,136000.0,81600.0
1737.276718,-64600.0,2120.0,11000.0,-3.14,-0.746,-0.178,22666.29909,5401.38371901449,65564.12433640825,3.232020111323567,27570.54363941471,,,,,,,-370000.0,136000.0,81500.0
1738.276718,-64800.0,2080.0,10900.0,-3.13,-0.746,-0.179,22666.29909,5404.616024693103,65743.26125162943,3.232305678613952,27420.50017346885,,,,,,,-370000.0,136000.0,81500.0
1739.276718,-64900.0,2030.0,10900.0,-3.13,-0.746,-0.18,22666.29909,5407.838672207182,65840.26807357333,3.222647514079068,27339.75882484624,,,,,,,-370000.0,136000.0,81500.0
1740.276718,-65100.0,1990.0,10900.0,-3.12,-0.746,-0.181,22666.29909,5411.061375420324,66036.20294959424,3.222703213142656,27177.76086117304,,,,,,,-370000.0,136000.0,81500.0
1741.276718,-65300.0,1940.0,10900.0,-3.12,-0.746,-0.182,22666.29909,5414.27442335025,66231.89261979458,3.213047929925728,27017.39853631852,,,,,,,-370000.0,136000.0,81400.0
1742.276718,-65500.0,1900.0,10900.0,-3.11,-0.746,-0.183,22666.29909,5417.487527768099,66427.93087248766,3.213104417848882,26858.16948150727,,,,,,,-370000.0,136000.0,81400.0
1743.276718,-65700.0,1850.0,10900.0,-3.1,-0.746,-0.184,22666.29909,5420.690979812378,66623.73826197386,3.203452044279733,26700.52897561441,,,,,,,-370000.0,136000.0,81400.0
